Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_1422895308009825;0.5469;0.4696;1.0000;0.6000;0.5000;0.1163;0.1395;0.2326;0.1362;0.2306;0.7109;6;10;0.1838;0.3433;0.7417;Qwen 2.5-1.5B
ID_5349557509612483;0.2026;0.2646;0.4000;0.2000;0.2000;0.0714;0.0714;0.1429;0.0357;0.0624;0.7595;2;4;0.0556;0.1039;0.7195;Qwen 2.5-1.5B
ID_2935371042756080;0.3319;0.3037;0.4000;0.4000;0.3500;0.0500;0.1000;0.1750;0.0607;0.4130;0.6133;4;7;0.0943;0.4300;0.6135;Qwen 2.5-1.5B
ID_9973065319516772;0.2240;0.2142;0.4000;0.3000;0.2500;0.0667;0.1000;0.1667;0.0421;0.5154;0.6697;3;5;0.0607;0.6231;0.6808;Qwen 2.5-1.5B
ID_1694260923221276;0.2837;0.2996;0.2000;0.2000;0.3000;0.0303;0.0606;0.1818;0.0364;0.1365;0.6414;2;6;0.0667;0.2349;0.6843;Qwen 2.5-1.5B
ID_5366157471959981;0.0298;0.0204;0.0000;0.1000;0.0500;0.0000;0.0312;0.0312;0.0039;0.1762;0.6509;1;1;0.0039;0.2452;0.6647;Qwen 2.5-1.5B
ID_8886217002903392;0.1299;0.1563;0.0000;0.2000;0.2000;0.0000;0.0645;0.1290;0.0100;0.2414;0.5599;2;4;0.0256;0.3199;0.6360;Qwen 2.5-1.5B
ID_9273702863744424;0.3470;0.3656;0.4000;0.5000;0.4500;0.0526;0.1316;0.2368;0.0617;0.1067;0.6759;5;9;0.1129;0.2442;0.6828;Qwen 2.5-1.5B
ID_0345959348124698;0.1696;0.1334;0.4000;0.2000;0.1000;0.0909;0.0909;0.0909;0.0530;0.3557;0.6146;2;2;0.0530;0.3579;0.6397;Qwen 2.5-1.5B
ID_7363908432737523;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0636;0.6968;0;0;0.0000;0.0636;0.7024;Qwen 2.5-1.5B
ID_4408599021040004;0.4926;0.4502;0.6000;0.4000;0.3500;0.1200;0.1600;0.2800;0.1278;0.2760;0.6717;5;8;0.1669;0.4499;0.6981;Qwen 2.5-1.5B
ID_0639583185408398;0.7087;0.5481;0.6000;0.7000;0.5000;0.0909;0.2121;0.3030;0.1742;0.5352;0.5938;7;10;0.2359;0.5898;0.6532;Qwen 2.5-1.5B
ID_5420932551635217;0.3432;0.3309;0.6000;0.3000;0.3000;0.0909;0.0909;0.1818;0.0909;0.3268;0.4159;3;6;0.1180;0.3595;0.4315;Qwen 2.5-1.5B
ID_5547874183666459;0.0943;0.0723;0.2000;0.1000;0.0500;0.0455;0.0455;0.0455;0.0455;0.1960;0.6507;1;1;0.0455;0.2138;0.6462;Qwen 2.5-1.5B
ID_2014918752636286;0.2240;0.2944;0.4000;0.2000;0.3000;0.0833;0.0833;0.2500;0.0375;0.1944;0.8008;2;6;0.0943;0.2353;0.7619;Qwen 2.5-1.5B
ID_4568109140874315;0.3873;0.3196;0.4000;0.3000;0.2500;0.0426;0.0638;0.1064;0.0496;0.1563;0.6663;3;5;0.0616;0.2099;0.7261;Qwen 2.5-1.5B
ID_8298199857246323;0.4736;0.3823;0.8000;0.4000;0.2500;0.2000;0.2000;0.2500;0.1608;0.2177;0.6266;5;6;0.1733;0.2313;0.6861;Qwen 2.5-1.5B
ID_0970789513843822;0.4598;0.4071;0.4000;0.4000;0.3500;0.0556;0.1111;0.1944;0.0813;0.6070;0.6413;4;7;0.1176;0.6561;0.6856;Qwen 2.5-1.5B
ID_3059638279617376;0.5304;0.4334;0.4000;0.3000;0.2000;0.1053;0.1579;0.2105;0.1250;0.2136;0.6307;4;5;0.1382;0.3107;0.6263;Qwen 2.5-1.5B
ID_5317385915649516;0.1200;0.0774;0.2000;0.1000;0.0500;0.0192;0.0192;0.0192;0.0064;0.1541;0.4013;2;2;0.0064;0.1553;0.3653;Qwen 2.5-1.5B
ID_6410871756552953;0.1387;0.1929;0.2000;0.2000;0.2500;0.0625;0.1250;0.3125;0.0451;0.4703;0.5049;2;5;0.0897;0.5685;0.5963;Qwen 2.5-1.5B
ID_7943088143954973;0.0000;0.1357;0.0000;0.0000;0.1000;0.0000;0.0000;0.1667;0.0000;0.0747;0.5266;0;3;0.0134;0.3320;0.6699;Qwen 2.5-1.5B
ID_9032973705204320;0.0000;0.0395;0.0000;0.0000;0.0500;0.0000;0.0000;0.0435;0.0000;0.1129;0.7864;0;2;0.0026;0.1720;0.7667;Qwen 2.5-1.5B
ID_5588269274851789;0.0235;0.0167;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3534;0.6728;2;2;0.0000;0.3815;0.6572;Qwen 2.5-1.5B
ID_9217526978424330;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0796;0.6228;0;0;0.0000;0.1338;0.6543;Qwen 2.5-1.5B
ID_3794477872946546;0.2985;0.2310;0.2000;0.2000;0.1500;0.0385;0.0769;0.1154;0.0513;0.3163;0.4801;2;3;0.0609;0.3333;0.4244;Qwen 2.5-1.5B
ID_2768799008412205;0.1480;0.1719;0.2000;0.1000;0.1500;0.0303;0.0303;0.0909;0.0152;0.1558;0.6188;2;5;0.0253;0.1688;0.6513;Qwen 2.5-1.5B
ID_8219997657167540;0.0663;0.0428;0.0000;0.1000;0.0500;0.0000;0.0286;0.0286;0.0032;0.5691;0.5857;1;1;0.0032;0.5798;0.5594;Qwen 2.5-1.5B
ID_7836545332605210;0.2455;0.3020;0.4000;0.5000;0.4000;0.0833;0.2083;0.3333;0.1054;0.6808;0.5989;5;8;0.1567;0.7818;0.6094;Qwen 2.5-1.5B
ID_8835491732653277;0.2607;0.2370;0.2000;0.1000;0.0500;0.0769;0.0769;0.0769;0.0769;0.1892;0.7958;1;1;0.0769;0.2012;0.7583;Qwen 2.5-1.5B
ID_6207084434110255;0.4842;0.4195;0.6000;0.5000;0.3500;0.1200;0.2000;0.2800;0.1652;0.1330;0.6514;5;7;0.1960;0.2018;0.6519;Qwen 2.5-1.5B
ID_8209219651894646;0.0716;0.0781;0.0000;0.1000;0.0500;0.0000;0.1000;0.1000;0.0111;0.3333;0.7765;1;2;0.0111;0.3905;0.7671;Qwen 2.5-1.5B
ID_3641356939660511;0.1829;0.1592;0.0000;0.3000;0.2000;0.0000;0.1200;0.1600;0.0301;0.4338;0.6563;4;6;0.0390;0.5298;0.7023;Qwen 2.5-1.5B
ID_3355141192938134;0.4706;0.4004;0.6000;0.5000;0.3000;0.1429;0.2381;0.2857;0.1420;0.8047;0.7566;5;6;0.1578;0.8516;0.7040;Qwen 2.5-1.5B
ID_9264997837722900;0.4656;0.3368;0.4000;0.5000;0.3000;0.0465;0.1163;0.1395;0.0736;0.8770;0.6488;5;6;0.0836;0.8890;0.6295;Qwen 2.5-1.5B
ID_5618495903090773;0.3432;0.2579;0.4000;0.3000;0.2000;0.0488;0.0732;0.0976;0.0561;0.3739;0.5760;3;4;0.0631;0.3739;0.6085;Qwen 2.5-1.5B
ID_0916805360400109;0.1438;0.1329;0.4000;0.2000;0.1000;0.1250;0.1250;0.1250;0.0625;0.2928;0.7001;2;4;0.0625;0.4215;0.7431;Qwen 2.5-1.5B
ID_9497366266156796;0.3904;0.3906;0.4000;0.3000;0.3500;0.0741;0.1111;0.2593;0.0899;0.1166;0.3109;3;7;0.1396;0.1393;0.2472;Qwen 2.5-1.5B
ID_6999749984515755;0.3751;0.3289;0.6000;0.4000;0.3000;0.0682;0.0909;0.1364;0.0565;0.2972;0.5285;4;6;0.0705;0.3121;0.6666;Qwen 2.5-1.5B
ID_2554509868510718;0.2806;0.2914;0.4000;0.4000;0.3500;0.0465;0.0930;0.1628;0.0344;0.1079;0.7125;4;7;0.0647;0.1906;0.7665;Qwen 2.5-1.5B
ID_2377601975207604;0.0784;0.0873;0.0000;0.1000;0.1000;0.0000;0.0385;0.0769;0.0064;0.2391;0.6803;1;2;0.0107;0.4239;0.6940;Qwen 2.5-1.5B
ID_7331062615542814;0.4697;0.4013;0.4000;0.5000;0.3000;0.0741;0.1852;0.2222;0.1246;0.1950;0.7903;5;7;0.1431;0.2510;0.7670;Qwen 2.5-1.5B
ID_0384816069731675;0.4509;0.3613;0.6000;0.5000;0.3500;0.0938;0.1562;0.2188;0.1187;0.2933;0.7268;5;7;0.1448;0.4808;0.7304;Qwen 2.5-1.5B
ID_7860759306517929;0.5638;0.3848;0.8000;0.4000;0.2500;0.1026;0.1026;0.1282;0.1026;0.3874;0.6263;4;5;0.1090;0.4482;0.6808;Qwen 2.5-1.5B
ID_5268607684223281;0.3301;0.2213;0.4000;0.2000;0.1000;0.0556;0.0556;0.0556;0.0463;0.1271;0.6583;2;2;0.0463;0.1439;0.6388;Qwen 2.5-1.5B
ID_9523087479617594;0.0000;0.0293;0.0000;0.0000;0.0500;0.0000;0.0000;0.1111;0.0000;0.1456;0.7141;0;1;0.0065;0.2089;0.6661;Qwen 2.5-1.5B
ID_4568229398778798;0.3301;0.2861;0.4000;0.2000;0.2000;0.0588;0.0588;0.1176;0.0490;0.3268;0.5699;2;4;0.0636;0.3463;0.4536;Qwen 2.5-1.5B
ID_2370717228259133;0.5021;0.5635;0.8000;0.5000;0.5000;0.1818;0.2273;0.4545;0.1955;0.1973;0.6723;5;10;0.3221;0.2411;0.6770;Qwen 2.5-1.5B
ID_5500701970351238;0.1396;0.1151;0.0000;0.2000;0.1000;0.0000;0.1667;0.1667;0.0304;0.1099;0.6589;2;2;0.0304;0.2042;0.7029;Qwen 2.5-1.5B
ID_0293321489114247;0.0408;0.0320;0.0000;0.1000;0.0500;0.0000;0.0588;0.0588;0.0065;0.3083;0.6263;1;1;0.0065;0.3308;0.6257;Qwen 2.5-1.5B
ID_4996734160632011;0.3514;0.3322;0.6000;0.3000;0.2500;0.1304;0.1304;0.2174;0.0913;0.2633;0.6798;3;5;0.1130;0.4735;0.7219;Qwen 2.5-1.5B
ID_4394162331037750;0.3958;0.3951;0.4000;0.3000;0.2500;0.1053;0.1579;0.2632;0.0912;0.6962;0.6564;4;7;0.1206;0.7538;0.6414;Qwen 2.5-1.5B
ID_3658669547742426;0.0000;0.0364;0.0000;0.0000;0.0500;0.0000;0.0000;0.0256;0.0000;0.0129;0.7979;0;1;0.0018;0.1455;0.7192;Qwen 2.5-1.5B
ID_9002682113889454;0.1821;0.2036;0.6000;0.3000;0.3000;0.0811;0.0811;0.1622;0.0653;0.2590;0.6835;3;6;0.0905;0.2975;0.7037;Qwen 2.5-1.5B
ID_1324552190537148;0.0883;0.0682;0.0000;0.1000;0.0500;0.0000;0.0526;0.0526;0.0058;0.0597;0.6586;1;1;0.0058;0.0634;0.7419;Qwen 2.5-1.5B
ID_6188875235262429;0.1065;0.0886;0.2000;0.1000;0.0500;0.0667;0.0667;0.0667;0.0133;0.5014;0.6576;1;1;0.0133;0.5393;0.6565;Qwen 2.5-1.5B
ID_2745679186354681;0.4559;0.2942;0.8000;0.4000;0.2000;0.0870;0.0870;0.0870;0.0699;0.1326;0.2370;4;4;0.0699;0.1345;0.2657;Qwen 2.5-1.5B
ID_0762445046640965;0.2201;0.2523;0.2000;0.1000;0.2000;0.0244;0.0244;0.0976;0.0244;0.2047;0.6716;1;4;0.0402;0.3378;0.6712;Qwen 2.5-1.5B
ID_5873636553295704;0.4127;0.3818;0.6000;0.4000;0.3500;0.1111;0.1481;0.2593;0.1296;0.2523;0.6744;4;7;0.1765;0.3191;0.6717;Qwen 2.5-1.5B
ID_6465314260773099;0.3824;0.3239;0.6000;0.5000;0.3500;0.0968;0.1613;0.2258;0.1094;0.1881;0.8068;5;8;0.1334;0.2401;0.7946;Qwen 2.5-1.5B
ID_8892860312621183;0.2048;0.2047;0.4000;0.2000;0.2000;0.0588;0.0588;0.1176;0.0245;0.1802;0.7188;2;4;0.0387;0.2162;0.7054;Qwen 2.5-1.5B
ID_4626372929936792;0.2059;0.2180;0.4000;0.2000;0.1500;0.2000;0.2000;0.3000;0.0900;0.4286;0.7148;3;4;0.1087;0.5286;0.6960;Qwen 2.5-1.5B
ID_9325751411452030;0.3934;0.2539;0.4000;0.3000;0.1500;0.0426;0.0638;0.0638;0.0399;0.2776;0.6391;4;4;0.0399;0.2914;0.6710;Qwen 2.5-1.5B
ID_4470985193764980;0.5624;0.4961;1.0000;0.7000;0.5500;0.1111;0.1556;0.2444;0.1433;0.5830;0.6616;7;11;0.2004;0.6766;0.6504;Qwen 2.5-1.5B
ID_6377288674588197;0.3351;0.2355;1.0000;0.7000;0.4000;0.0862;0.1207;0.1379;0.1112;0.1987;0.6780;7;8;0.1198;0.2212;0.6852;Qwen 2.5-1.5B
ID_7615891473051775;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0945;0.6333;0;0;0.0000;0.0995;0.6331;Qwen 2.5-1.5B
ID_8238856071147246;0.1374;0.1374;0.2000;0.1000;0.0500;0.1429;0.1429;0.1429;0.0476;0.0811;0.6830;1;1;0.0476;0.1216;0.6447;Qwen 2.5-1.5B
ID_9404945858555096;0.3600;0.3194;0.2000;0.5000;0.2500;0.0769;0.3846;0.3846;0.2082;0.4286;0.6221;6;6;0.2082;0.4412;0.6880;Qwen 2.5-1.5B
ID_1670622312616696;0.2208;0.2474;0.4000;0.2000;0.2000;0.1053;0.1053;0.2105;0.0877;0.1696;0.5833;2;4;0.1122;0.2000;0.5642;Qwen 2.5-1.5B
ID_4581537476491370;0.0122;0.0281;0.0000;0.0000;0.0500;0.0000;0.0000;0.0417;0.0000;0.1795;0.7361;1;3;0.0025;0.3904;0.7694;Qwen 2.5-1.5B
ID_8231471391500358;0.3596;0.2321;0.4000;0.4000;0.2000;0.0444;0.0889;0.0889;0.0533;0.1932;0.6293;4;4;0.0533;0.2216;0.6716;Qwen 2.5-1.5B
ID_8582867831317500;0.4690;0.4459;0.6000;0.3000;0.3500;0.0732;0.0732;0.1707;0.0732;0.1334;0.6254;3;7;0.1088;0.2124;0.6966;Qwen 2.5-1.5B
ID_2762761928704612;0.3347;0.3212;0.4000;0.2000;0.2500;0.0385;0.0385;0.0962;0.0288;0.0929;0.7409;3;6;0.0434;0.3854;0.7449;Qwen 2.5-1.5B
ID_3794241680729178;0.4663;0.4596;0.4000;0.4000;0.4000;0.0800;0.1600;0.3200;0.0928;0.1290;0.6332;5;9;0.1708;0.2074;0.6600;Qwen 2.5-1.5B
ID_5472512244993546;0.1027;0.2146;0.2000;0.2000;0.2500;0.0294;0.0588;0.1471;0.0124;0.0806;0.7827;2;6;0.0343;0.1169;0.7593;Qwen 2.5-1.5B
ID_1325247019367288;0.3590;0.2905;0.4000;0.2000;0.1000;0.0952;0.0952;0.0952;0.0952;0.2096;0.5847;2;2;0.0952;0.2141;0.5743;Qwen 2.5-1.5B
ID_0447165000513961;0.0808;0.0604;0.2000;0.2000;0.1000;0.0345;0.0690;0.0690;0.0230;0.2000;0.4878;2;2;0.0230;0.2080;0.4850;Qwen 2.5-1.5B
ID_5168806776816009;0.1248;0.2322;0.0000;0.2000;0.3500;0.0000;0.0465;0.1628;0.0076;0.2815;0.6848;3;8;0.0411;0.3271;0.6942;Qwen 2.5-1.5B
ID_1930698807457777;0.5080;0.5084;0.4000;0.3000;0.2000;0.1667;0.2500;0.3333;0.1528;0.1538;0.6669;6;7;0.1784;0.1538;0.6446;Qwen 2.5-1.5B
ID_9479420856670926;0.2590;0.2286;0.2000;0.1000;0.0500;0.1111;0.1111;0.1111;0.0556;0.1261;0.6615;1;1;0.0556;0.1701;0.6862;Qwen 2.5-1.5B
ID_3386857761295187;0.3421;0.3077;0.4000;0.3000;0.2000;0.1111;0.1667;0.2222;0.1000;0.4229;0.6219;3;5;0.1111;0.4833;0.6863;Qwen 2.5-1.5B
ID_5582765254731004;0.1732;0.1622;0.2000;0.2000;0.2000;0.0222;0.0444;0.0889;0.0130;0.4798;0.6675;2;4;0.0230;0.5719;0.7037;Qwen 2.5-1.5B
ID_9529870514669368;0.8107;0.6652;1.0000;0.6000;0.3000;0.2778;0.3333;0.3333;0.3194;0.2808;0.5941;6;7;0.3194;0.2962;0.6330;Qwen 2.5-1.5B
ID_3319303431365448;0.4690;0.3027;0.6000;0.3000;0.1500;0.0811;0.0811;0.0811;0.0811;0.2071;0.0289;3;3;0.0811;0.2071;0.0289;Qwen 2.5-1.5B
ID_7552747227876113;0.3140;0.2524;0.4000;0.2000;0.1000;0.0800;0.0800;0.0800;0.0560;0.3419;0.7377;5;5;0.0560;0.3533;0.7233;Qwen 2.5-1.5B
ID_9430398566741698;0.1389;0.1769;0.2000;0.1000;0.2000;0.0333;0.0333;0.1333;0.0167;0.1967;0.6884;1;4;0.0352;0.3561;0.7146;Qwen 2.5-1.5B
ID_6682919653508224;0.5539;0.4267;0.6000;0.5000;0.3500;0.1250;0.2083;0.2917;0.1659;0.7517;0.7438;5;7;0.1991;0.7793;0.7460;Qwen 2.5-1.5B
ID_8886634592087842;0.4087;0.2802;0.4000;0.3000;0.2000;0.0769;0.1154;0.1538;0.0785;0.3892;0.7406;4;5;0.0913;0.4042;0.7471;Qwen 2.5-1.5B
ID_2364470149264554;0.3191;0.2957;0.2000;0.4000;0.3000;0.0357;0.1429;0.2143;0.0753;0.4683;0.6482;4;6;0.1058;0.4746;0.6367;Qwen 2.5-1.5B
ID_4762940910820774;0.1538;0.2503;0.4000;0.2000;0.3500;0.0667;0.0667;0.2333;0.0667;0.5412;0.7710;2;7;0.1226;0.7423;0.7345;Qwen 2.5-1.5B
ID_1050709055776428;0.6429;0.4674;1.0000;0.6000;0.4000;0.1562;0.1875;0.2500;0.1830;0.3312;0.6666;6;8;0.2196;0.3563;0.6430;Qwen 2.5-1.5B
ID_6472062816736936;0.7066;0.5560;0.8000;0.6000;0.4500;0.0816;0.1224;0.1837;0.1115;0.6594;0.6125;6;9;0.1382;0.7275;0.6092;Qwen 2.5-1.5B
ID_6418711808050575;0.1301;0.2189;0.2000;0.2000;0.3000;0.0417;0.0833;0.2500;0.0202;0.3165;0.7349;3;8;0.0721;0.4604;0.7278;Qwen 2.5-1.5B
ID_7541486051032916;0.0982;0.1209;0.2000;0.1000;0.1000;0.0370;0.0370;0.0741;0.0074;0.3991;0.6463;4;5;0.0136;0.5151;0.6662;Qwen 2.5-1.5B
ID_4602221579308599;0.2999;0.1935;0.4000;0.3000;0.1500;0.0690;0.1034;0.1034;0.0460;0.1105;0.6545;3;3;0.0460;0.1105;0.6832;Qwen 2.5-1.5B
ID_5936682335701497;0.3149;0.2440;0.4000;0.2000;0.1000;0.1053;0.1053;0.1053;0.0789;0.1932;0.7097;2;2;0.0789;0.2159;0.7359;Qwen 2.5-1.5B
ID_7279612728721005;0.1299;0.2495;0.0000;0.2000;0.2500;0.0000;0.1053;0.2632;0.0164;0.5398;0.6228;2;5;0.0634;0.6726;0.6595;Qwen 2.5-1.5B
ID_0204571709680830;0.0314;0.0866;0.0000;0.1000;0.1500;0.0000;0.0303;0.0909;0.0043;0.2247;0.7322;1;3;0.0125;0.3546;0.7429;Qwen 2.5-1.5B
ID_8423282472108016;0.2614;0.2071;0.4000;0.3000;0.2000;0.0588;0.0882;0.1176;0.0314;0.1655;0.6119;3;4;0.0412;0.1952;0.6674;Qwen 2.5-1.5B
ID_7698857382467031;0.1550;0.2427;0.2000;0.1000;0.2000;0.0769;0.0769;0.3077;0.0256;0.1422;0.7295;3;6;0.0703;0.1600;0.7475;Qwen 2.5-1.5B
ID_8819255631696337;0.4381;0.3448;0.6000;0.4000;0.2000;0.1429;0.1905;0.1905;0.1510;0.1586;0.7493;5;5;0.1510;0.2690;0.7261;Qwen 2.5-1.5B
ID_7999725101052805;0.4467;0.3578;0.8000;0.4000;0.2000;0.1600;0.1600;0.1600;0.1600;0.3938;0.6811;4;5;0.1600;0.3938;0.6838;Qwen 2.5-1.5B
ID_7754712826522774;0.2640;0.2248;0.2000;0.2000;0.1000;0.0667;0.1333;0.1333;0.0467;0.3924;0.6502;4;4;0.0467;0.3993;0.6776;Qwen 2.5-1.5B
ID_7316338454902623;0.5056;0.4235;0.6000;0.4000;0.2000;0.1875;0.2500;0.2500;0.1823;0.1695;0.6120;5;6;0.1823;0.2008;0.6563;Qwen 2.5-1.5B
ID_2543067198319684;0.3301;0.2601;0.4000;0.2000;0.1500;0.0909;0.0909;0.1364;0.0758;0.2020;0.6145;2;3;0.0826;0.2993;0.4832;Qwen 2.5-1.5B
ID_7532334620264577;0.1993;0.1311;0.4000;0.3000;0.1500;0.0714;0.1071;0.1071;0.0551;0.2842;0.6504;3;3;0.0551;0.2975;0.6772;Qwen 2.5-1.5B
ID_2248201275641475;0.1308;0.0955;0.4000;0.2000;0.1000;0.0606;0.0606;0.0606;0.0424;0.0235;0.6140;2;2;0.0424;0.0353;0.6925;Qwen 2.5-1.5B
ID_6601047915062407;0.2644;0.2325;0.2000;0.3000;0.2000;0.0476;0.1429;0.1905;0.0433;0.1653;0.6833;4;5;0.0606;0.2782;0.6926;Qwen 2.5-1.5B
ID_6310868104861653;0.3824;0.3640;0.6000;0.4000;0.3500;0.0833;0.1111;0.1944;0.0556;0.2268;0.5257;4;8;0.0890;0.3048;0.5354;Qwen 2.5-1.5B
ID_6555511233950866;0.1376;0.1302;0.2000;0.2000;0.1000;0.0625;0.1250;0.1250;0.0250;0.2691;0.5053;3;5;0.0250;0.3353;0.4572;Qwen 2.5-1.5B
ID_1357061371579771;0.1329;0.0891;0.2000;0.2000;0.1000;0.0312;0.0625;0.0625;0.0246;0.0544;0.6736;2;2;0.0246;0.0760;0.6910;Qwen 2.5-1.5B
ID_8800482045346370;0.4106;0.3381;0.6000;0.4000;0.2000;0.1667;0.2222;0.2222;0.1713;0.1455;0.6108;4;4;0.1713;0.1636;0.5903;Qwen 2.5-1.5B
ID_2694197910478313;0.0694;0.1264;0.0000;0.1000;0.2000;0.0000;0.0294;0.1176;0.0037;0.1909;0.7387;1;4;0.0182;0.2230;0.7293;Qwen 2.5-1.5B
ID_5428410587250830;0.7116;0.4679;0.8000;0.6000;0.3000;0.2000;0.3000;0.3000;0.2792;0.0896;0.6616;6;6;0.2792;0.1045;0.6903;Qwen 2.5-1.5B
ID_5839835671483987;0.1212;0.1581;0.2000;0.1000;0.1500;0.0500;0.0500;0.1500;0.0167;0.2571;0.6738;2;4;0.0323;0.3756;0.6773;Qwen 2.5-1.5B
ID_5911570002355863;0.2985;0.1926;0.2000;0.2000;0.1000;0.0233;0.0465;0.0465;0.0310;0.3438;0.3812;2;2;0.0310;0.3438;0.3416;Qwen 2.5-1.5B
ID_6535298436643783;0.0785;0.0686;0.0000;0.1000;0.0500;0.0000;0.0385;0.0385;0.0043;0.0846;0.6959;1;2;0.0043;0.1077;0.6668;Qwen 2.5-1.5B
ID_0228970585981305;0.1312;0.1507;0.2000;0.2000;0.1500;0.0500;0.1000;0.1500;0.0292;0.4511;0.5171;3;4;0.0392;0.5000;0.5167;Qwen 2.5-1.5B
ID_6786625245467484;0.2683;0.2981;0.2000;0.2000;0.2500;0.0476;0.0952;0.2381;0.0582;0.3860;0.7918;3;6;0.0958;0.4743;0.7849;Qwen 2.5-1.5B
ID_0577007377836185;0.5885;0.3854;0.8000;0.5000;0.2500;0.1053;0.1316;0.1316;0.1066;0.2553;0.7061;5;6;0.1066;0.3191;0.6891;Qwen 2.5-1.5B
ID_0668341723493631;0.1665;0.1587;0.4000;0.4000;0.3000;0.0357;0.0714;0.1071;0.0364;0.5636;0.7321;4;6;0.0495;0.5818;0.6929;Qwen 2.5-1.5B
ID_2280062846829854;0.7564;0.6315;0.6000;0.7000;0.5500;0.1034;0.2414;0.3793;0.2037;0.3825;0.6889;7;11;0.2921;0.4789;0.7333;Qwen 2.5-1.5B
ID_0382135664206404;0.2903;0.2640;0.4000;0.4000;0.3000;0.0690;0.1379;0.2069;0.0588;0.4208;0.6082;4;7;0.0870;0.4257;0.6809;Qwen 2.5-1.5B
ID_1635197498453054;0.3135;0.3437;0.2000;0.3000;0.3500;0.0312;0.0938;0.2188;0.0484;0.2775;0.6212;3;7;0.0941;0.3379;0.6339;Qwen 2.5-1.5B
ID_2691497637313274;0.1182;0.1340;0.2000;0.3000;0.2500;0.0204;0.0612;0.1020;0.0222;0.1818;0.7117;3;6;0.0352;0.1818;0.6255;Qwen 2.5-1.5B
ID_3192535148881095;0.5028;0.5528;0.6000;0.4000;0.4500;0.1304;0.1739;0.3913;0.1275;0.6700;0.5168;5;10;0.2286;0.7094;0.6075;Qwen 2.5-1.5B
ID_6233411996499255;0.3074;0.2328;0.6000;0.4000;0.3000;0.0714;0.0952;0.1429;0.0813;0.7353;0.6567;4;6;0.0980;0.7559;0.6498;Qwen 2.5-1.5B
ID_8921922898103482;0.0734;0.0536;0.0000;0.1000;0.0500;0.0000;0.0323;0.0323;0.0046;0.0807;0.6658;1;1;0.0046;0.1059;0.6734;Qwen 2.5-1.5B
ID_8302650734477213;0.4272;0.2917;0.4000;0.5000;0.3000;0.0769;0.1923;0.2308;0.0874;0.4771;0.6158;5;6;0.1052;0.5725;0.5611;Qwen 2.5-1.5B
ID_3306508070151070;0.1100;0.0866;0.2000;0.1000;0.0500;0.0400;0.0400;0.0400;0.0133;0.5604;0.6157;1;1;0.0133;0.5861;0.5790;Qwen 2.5-1.5B
ID_8901320181295016;0.3052;0.2954;0.4000;0.2000;0.2000;0.0769;0.0769;0.1538;0.0538;0.5462;0.7382;2;4;0.0708;0.5896;0.7161;Qwen 2.5-1.5B
ID_9787209999258590;0.3652;0.3676;0.6000;0.4000;0.3000;0.1579;0.2105;0.3158;0.1719;0.3563;0.7175;4;6;0.2164;0.4717;0.7333;Qwen 2.5-1.5B
ID_6806598641626508;0.2844;0.3893;0.4000;0.5000;0.5000;0.0741;0.1852;0.3704;0.0920;0.3608;0.4940;7;12;0.1819;0.4233;0.5607;Qwen 2.5-1.5B
ID_7690248628577122;0.4441;0.3548;0.6000;0.3000;0.2500;0.0909;0.0909;0.1515;0.0788;0.2825;0.6627;3;5;0.0948;0.3234;0.6684;Qwen 2.5-1.5B
ID_4361220072322558;0.2723;0.3019;0.6000;0.4000;0.4000;0.0938;0.1250;0.2500;0.0887;0.2327;0.6732;4;9;0.1385;0.3376;0.6938;Qwen 2.5-1.5B
ID_7106998317216646;0.3991;0.2984;0.6000;0.4000;0.2000;0.1304;0.1739;0.1739;0.1058;0.0844;0.7725;5;5;0.1058;0.1117;0.7639;Qwen 2.5-1.5B
ID_4175509016219914;0.1793;0.2163;0.0000;0.3000;0.3500;0.0000;0.0938;0.2188;0.0259;0.1557;0.7155;3;7;0.0675;0.2862;0.7140;Qwen 2.5-1.5B
ID_4210289862552350;0.0784;0.1379;0.0000;0.1000;0.2000;0.0000;0.0333;0.1333;0.0056;0.1241;0.6417;1;4;0.0229;0.2631;0.6149;Qwen 2.5-1.5B
ID_6167112361623319;0.3430;0.2961;0.4000;0.4000;0.3000;0.0606;0.1212;0.1818;0.0931;0.3263;0.7050;4;6;0.1101;0.4632;0.7120;Qwen 2.5-1.5B
ID_0863139085649116;0.3943;0.3647;0.2000;0.2000;0.1000;0.0909;0.1818;0.1818;0.1136;0.3056;0.4957;2;4;0.1136;0.5023;0.5961;Qwen 2.5-1.5B
ID_0412902005436369;0.3079;0.2302;0.6000;0.3000;0.1500;0.1071;0.1071;0.1071;0.0863;0.4125;0.6045;3;3;0.0863;0.4333;0.6187;Qwen 2.5-1.5B
