Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_6171517695707255;0.0799;0.1539;0.0000;0.2000;0.1500;0.0000;0.2000;0.3000;0.0311;0.1379;0.6184;0.0584;0.1379;0.6543;2;3;Qwen3.5-4B-QLoRA
ID_6175285839739641;0.2295;0.2934;0.4000;0.4000;0.3500;0.0870;0.1739;0.3043;0.0710;0.3776;0.5514;0.1295;0.4235;0.4768;4;7;Qwen3.5-4B-QLoRA
ID_6201224121456969;0.2837;0.4119;0.2000;0.2000;0.4500;0.0222;0.0444;0.2000;0.0267;0.4113;0.6139;0.0860;0.4532;0.6197;2;9;Qwen3.5-4B-QLoRA
ID_6217509029802638;0.1429;0.2037;0.2000;0.2000;0.2500;0.0526;0.1053;0.2632;0.0256;0.2614;0.6445;0.0655;0.4545;0.6804;3;6;Qwen3.5-4B-QLoRA
ID_6284168579617066;0.4035;0.3373;0.6000;0.4000;0.3000;0.1304;0.1739;0.2609;0.0986;0.1286;0.6015;0.1384;0.1602;0.5905;4;6;Qwen3.5-4B-QLoRA
ID_6286838179330044;0.4426;0.3582;0.8000;0.4000;0.2000;0.1481;0.1481;0.1481;0.1407;0.1983;0.2292;0.1407;0.1983;0.1866;4;4;Qwen3.5-4B-QLoRA
ID_6306096928606380;0.4252;0.4999;0.4000;0.3000;0.2500;0.1538;0.2308;0.3846;0.1795;0.2857;0.1213;0.2395;0.3016;0.0981;3;5;Qwen3.5-4B-QLoRA
ID_6309609498284949;0.0682;0.1184;0.0000;0.1000;0.2000;0.0000;0.0400;0.1600;0.0050;0.1571;0.7303;0.0323;0.3770;0.7603;3;6;Qwen3.5-4B-QLoRA
ID_6372649810646310;0.3009;0.3478;0.6000;0.4000;0.3500;0.0769;0.1026;0.1795;0.0624;0.1582;0.5842;0.0894;0.1919;0.6014;4;7;Qwen3.5-4B-QLoRA
ID_6377288674588197;0.2311;0.2933;0.6000;0.5000;0.5000;0.0517;0.0862;0.1724;0.0429;0.3013;0.5134;0.0873;0.4006;0.5585;5;10;Qwen3.5-4B-QLoRA
ID_6473783273255196;0.1389;0.1686;0.2000;0.1000;0.1500;0.0312;0.0312;0.0938;0.0156;0.3929;0.4206;0.0271;0.6429;0.6458;1;3;Qwen3.5-4B-QLoRA
ID_6499108085922209;0.2900;0.2330;0.4000;0.2000;0.1000;0.1000;0.1000;0.1000;0.0833;0.1991;0.6377;0.0833;0.2345;0.5978;3;3;Qwen3.5-4B-QLoRA
ID_6532338737692493;0.6489;0.4438;1.0000;0.5000;0.2500;0.2500;0.2500;0.2500;0.2500;0.0695;0.2720;0.2500;0.0728;0.2372;5;5;Qwen3.5-4B-QLoRA
ID_6535298436643783;0.1442;0.1127;0.0000;0.1000;0.0500;0.0000;0.0385;0.0385;0.0048;0.1192;0.6069;0.0048;0.1269;0.6702;5;5;Qwen3.5-4B-QLoRA
ID_6555511233950866;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0971;0.5500;0.0000;0.1809;0.6883;0;0;Qwen3.5-4B-QLoRA
ID_6723353746838236;0.1476;0.1166;0.4000;0.2000;0.1000;0.0909;0.0909;0.0909;0.0636;0.2197;0.6601;0.0636;0.2294;0.6205;2;2;Qwen3.5-4B-QLoRA
ID_6751513272539561;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0712;0.5069;0.0000;0.1603;0.5827;0;0;Qwen3.5-4B-QLoRA
ID_6785547194105600;0.1389;0.2519;0.2000;0.1000;0.2500;0.0455;0.0455;0.2273;0.0227;0.2775;0.5443;0.0621;0.6507;0.5973;1;5;Qwen3.5-4B-QLoRA
ID_6799776599317117;0.3459;0.2722;0.6000;0.3000;0.1500;0.1500;0.1500;0.1500;0.1050;0.2051;0.3380;0.1050;0.2051;0.3380;3;3;Qwen3.5-4B-QLoRA
ID_6911356765220023;0.4413;0.3667;0.2000;0.4000;0.3000;0.0294;0.1176;0.1765;0.0665;0.2647;0.6380;0.0917;0.3456;0.6416;4;6;Qwen3.5-4B-QLoRA
ID_7014991384513854;0.3747;0.2872;0.8000;0.4000;0.2000;0.1429;0.1429;0.1429;0.0970;0.2143;0.3762;0.0970;0.2143;0.3762;4;4;Qwen3.5-4B-QLoRA
ID_7026313596468626;0.0932;0.2419;0.2000;0.1000;0.3000;0.0588;0.0588;0.3529;0.0147;0.1842;0.6492;0.0852;0.2632;0.6987;3;8;Qwen3.5-4B-QLoRA
ID_7034773971317045;0.1100;0.0803;0.2000;0.1000;0.0500;0.0417;0.0417;0.0417;0.0139;0.0557;0.1602;0.0139;0.0557;0.1602;1;1;Qwen3.5-4B-QLoRA
ID_7053039409324203;0.1703;0.1305;0.2000;0.1000;0.0500;0.0455;0.0455;0.0455;0.0227;0.7500;0.5641;0.0227;0.7500;0.4840;2;2;Qwen3.5-4B-QLoRA
ID_7057449448661416;0.2809;0.2684;0.4000;0.2000;0.1000;0.2000;0.2000;0.2000;0.1167;0.1173;0.1324;0.1167;0.1173;0.1324;2;2;Qwen3.5-4B-QLoRA
ID_7088639503480810;0.4323;0.4198;0.4000;0.3000;0.4000;0.0625;0.0938;0.2500;0.0759;0.0536;0.3500;0.1407;0.2321;0.3608;3;8;Qwen3.5-4B-QLoRA
ID_7090419604571199;0.1922;0.1677;0.2000;0.2000;0.1000;0.0769;0.1538;0.1538;0.0604;0.1246;0.3541;0.0604;0.1246;0.2552;2;2;Qwen3.5-4B-QLoRA
ID_7216933992248038;0.8604;0.6556;1.0000;0.8000;0.6000;0.1250;0.2000;0.3000;0.1919;0.1975;0.6931;0.2611;0.3164;0.6960;8;12;Qwen3.5-4B-QLoRA
ID_7233767393471644;0.0391;0.0548;0.0000;0.1000;0.0500;0.0000;0.0909;0.0909;0.0091;0.0576;0.7298;0.0091;0.0647;0.6667;1;3;Qwen3.5-4B-QLoRA
ID_7249500407405478;0.2738;0.1873;0.6000;0.3000;0.1500;0.0882;0.0882;0.0882;0.0809;0.4375;0.5550;0.0809;0.4375;0.5550;3;3;Qwen3.5-4B-QLoRA
ID_7254844415865063;0.2528;0.1632;0.4000;0.3000;0.1500;0.0625;0.0938;0.0938;0.0446;0.1205;0.3800;0.0446;0.1317;0.5726;3;3;Qwen3.5-4B-QLoRA
ID_7269889225548975;0.4042;0.3764;0.6000;0.5000;0.3500;0.1364;0.2273;0.3182;0.1258;0.5750;0.5701;0.1665;0.5750;0.5697;5;7;Qwen3.5-4B-QLoRA
ID_7299082066704598;0.2485;0.2999;0.2000;0.2000;0.3000;0.0250;0.0500;0.1500;0.0306;0.3793;0.3367;0.0577;0.4943;0.4908;2;6;Qwen3.5-4B-QLoRA
ID_7305428791149745;0.4249;0.2906;0.6000;0.3000;0.1500;0.1500;0.1500;0.1500;0.1208;0.2039;0.4625;0.1208;0.2039;0.4354;3;3;Qwen3.5-4B-QLoRA
ID_7312223977002681;0.0595;0.0384;0.2000;0.1000;0.0500;0.0286;0.0286;0.0286;0.0143;0.0000;0.2347;0.0143;0.0000;0.2347;1;1;Qwen3.5-4B-QLoRA
ID_7430030311775522;0.4401;0.4023;0.4000;0.5000;0.4000;0.0667;0.1667;0.2667;0.0810;0.4752;0.6328;0.1326;0.5579;0.5598;5;8;Qwen3.5-4B-QLoRA
ID_7456235597127456;0.2026;0.1734;0.4000;0.2000;0.1000;0.1250;0.1250;0.1250;0.0458;0.1755;0.6700;0.0458;0.1838;0.6921;2;2;Qwen3.5-4B-QLoRA
ID_7464190101117707;0.5343;0.4245;0.8000;0.4000;0.2000;0.2222;0.2222;0.2222;0.1787;0.3150;0.2056;0.1787;0.3150;0.2056;5;5;Qwen3.5-4B-QLoRA
ID_7471111924336519;0.4129;0.3950;0.4000;0.3000;0.1500;0.2857;0.4286;0.4286;0.3469;0.1837;0.6119;0.3469;0.1837;0.5999;3;3;Qwen3.5-4B-QLoRA
ID_7506578377321090;0.2060;0.1381;0.6000;0.3000;0.1500;0.1154;0.1154;0.1154;0.0679;0.1081;0.4898;0.0679;0.1149;0.4574;3;3;Qwen3.5-4B-QLoRA
ID_7527179767450432;0.2909;0.2402;0.6000;0.3000;0.1500;0.1250;0.1250;0.1250;0.1250;0.2848;0.3254;0.1250;0.3123;0.3624;3;4;Qwen3.5-4B-QLoRA
ID_7532334620264577;0.3183;0.2093;0.4000;0.3000;0.1500;0.0714;0.1071;0.1071;0.0551;0.1959;0.6074;0.0551;0.2077;0.6190;3;3;Qwen3.5-4B-QLoRA
ID_7572366766177648;0.8553;0.8152;1.0000;0.8000;0.8000;0.1111;0.1778;0.3556;0.1674;0.2350;0.5254;0.3100;0.3164;0.4615;8;16;Qwen3.5-4B-QLoRA
ID_7594033934995220;0.0846;0.0648;0.0000;0.1000;0.0500;0.0000;0.0435;0.0435;0.0062;0.7286;0.4165;0.0062;0.7286;0.4165;2;2;Qwen3.5-4B-QLoRA
ID_7606805059403041;0.4314;0.3544;0.4000;0.4000;0.3000;0.0465;0.0930;0.1395;0.0714;0.3621;0.6140;0.0920;0.3750;0.6517;4;6;Qwen3.5-4B-QLoRA
ID_7721483148298785;0.3243;0.3056;0.4000;0.3000;0.1500;0.1667;0.2500;0.2500;0.1701;0.5974;0.6201;0.1701;0.6494;0.5934;3;3;Qwen3.5-4B-QLoRA
ID_7740917144757410;0.6173;0.5410;0.6000;0.5000;0.4500;0.0714;0.1190;0.2143;0.0962;0.6112;0.5466;0.1435;0.6329;0.6097;6;10;Qwen3.5-4B-QLoRA
ID_7881527576747420;0.2902;0.2026;0.4000;0.3000;0.1500;0.0606;0.0909;0.0909;0.0576;0.0305;0.0948;0.0576;0.0305;0.0879;3;3;Qwen3.5-4B-QLoRA
ID_7927416076958362;0.2935;0.2368;0.2000;0.2000;0.1500;0.0476;0.0952;0.1429;0.0612;0.2366;0.1372;0.0696;0.2366;0.1294;2;3;Qwen3.5-4B-QLoRA
ID_7927685281122435;0.4305;0.4292;0.8000;0.4000;0.3500;0.1481;0.1481;0.2593;0.1191;0.1719;0.6070;0.1590;0.6094;0.6377;4;7;Qwen3.5-4B-QLoRA
ID_7930540518087267;0.4434;0.4946;0.6000;0.4000;0.4000;0.1304;0.1739;0.3478;0.1234;0.3292;0.6754;0.2032;0.4160;0.7284;5;9;Qwen3.5-4B-QLoRA
ID_7967486980814458;0.3341;0.3172;0.4000;0.3000;0.3500;0.0417;0.0625;0.1458;0.0402;0.2617;0.6049;0.0706;0.2953;0.7023;3;7;Qwen3.5-4B-QLoRA
ID_8047078292358267;0.6070;0.4942;0.6000;0.6000;0.4500;0.0577;0.1154;0.1731;0.0818;0.0653;0.6153;0.1090;0.1486;0.6690;6;9;Qwen3.5-4B-QLoRA
ID_8049184468038869;0.6502;0.5324;0.6000;0.8000;0.5500;0.0625;0.1667;0.2292;0.1276;0.1196;0.4027;0.1763;0.2166;0.4540;8;11;Qwen3.5-4B-QLoRA
ID_8192385731123737;0.0534;0.0461;0.0000;0.1000;0.0500;0.0000;0.0435;0.0435;0.0072;0.2500;0.5854;0.0072;0.2500;0.4457;2;3;Qwen3.5-4B-QLoRA
ID_8209219651894646;0.0000;0.0083;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3333;0.6033;0.0000;0.4667;0.6848;0;1;Qwen3.5-4B-QLoRA
ID_8237569228020224;0.0398;0.0881;0.0000;0.1000;0.1000;0.0000;0.0625;0.1250;0.0104;0.1000;0.7692;0.0193;0.1143;0.7285;1;2;Qwen3.5-4B-QLoRA
ID_8241999499678979;0.5195;0.4109;0.8000;0.4000;0.3000;0.1143;0.1143;0.1714;0.0919;0.3168;0.7154;0.1121;0.3478;0.7270;5;8;Qwen3.5-4B-QLoRA
ID_8391627429679768;0.7257;0.5837;0.6000;0.7000;0.5000;0.0857;0.2000;0.2857;0.1528;0.5759;0.2133;0.2170;0.5828;0.2170;7;10;Qwen3.5-4B-QLoRA
ID_8457699943400994;0.0000;0.1726;0.0000;0.0000;0.2000;0.0000;0.0000;0.2500;0.0000;0.2275;0.6598;0.0402;0.3605;0.6775;0;4;Qwen3.5-4B-QLoRA
ID_8479803539567479;0.3546;0.3055;0.4000;0.4000;0.2500;0.0870;0.1739;0.2174;0.0754;0.2912;0.6177;0.0899;0.3333;0.5445;6;8;Qwen3.5-4B-QLoRA
ID_8496716957724133;0.2083;0.3571;0.0000;0.3000;0.5000;0.0000;0.0833;0.2778;0.0191;0.2388;0.6566;0.1003;0.5363;0.6127;3;10;Qwen3.5-4B-QLoRA
ID_8586805521593519;0.2201;0.1420;0.2000;0.1000;0.0500;0.0256;0.0256;0.0256;0.0256;0.1873;0.1672;0.0256;0.1873;0.1672;1;1;Qwen3.5-4B-QLoRA
ID_8647270006257055;0.5049;0.3591;0.2000;0.5000;0.3000;0.0370;0.1852;0.2222;0.1023;0.1047;0.6723;0.1171;0.1733;0.6854;5;7;Qwen3.5-4B-QLoRA
ID_8659496864305621;0.2888;0.2888;0.0000;0.3000;0.2500;0.0000;0.1875;0.3125;0.0416;0.1517;0.5046;0.0883;0.2701;0.4729;4;6;Qwen3.5-4B-QLoRA
ID_8696858608013659;0.4803;0.4155;0.8000;0.5000;0.3500;0.1290;0.1613;0.2258;0.1559;0.2618;0.4756;0.1780;0.2843;0.3678;5;7;Qwen3.5-4B-QLoRA
ID_8703127071027272;0.0734;0.2624;0.0000;0.1000;0.3500;0.0000;0.0233;0.1628;0.0033;0.0649;0.5551;0.0442;0.2208;0.6414;1;7;Qwen3.5-4B-QLoRA
ID_8884890472193474;0.4903;0.6472;0.6000;0.4000;0.4500;0.2500;0.3333;0.7500;0.2537;0.4286;0.4961;0.4469;0.5143;0.4524;4;10;Qwen3.5-4B-QLoRA
ID_8970751075617926;0.4249;0.3169;0.6000;0.3000;0.1500;0.1667;0.1667;0.1667;0.1343;0.1414;0.3982;0.1343;0.1414;0.2602;3;3;Qwen3.5-4B-QLoRA
ID_9092587237114334;0.2782;0.1845;0.4000;0.3000;0.1500;0.0606;0.0909;0.0909;0.0382;0.1768;0.5751;0.0382;0.1823;0.4724;3;4;Qwen3.5-4B-QLoRA
ID_9273702863744424;0.4171;0.3790;0.6000;0.4000;0.3500;0.0789;0.1053;0.1842;0.0655;0.0585;0.6694;0.0995;0.1053;0.5724;4;7;Qwen3.5-4B-QLoRA
ID_9274817658247444;0.0851;0.0595;0.2000;0.1000;0.0500;0.0400;0.0400;0.0400;0.0080;0.0600;0.1834;0.0080;0.0600;0.1834;1;1;Qwen3.5-4B-QLoRA
ID_9350794843721516;0.6750;0.4714;0.8000;0.7000;0.3500;0.1333;0.2333;0.2333;0.2027;0.2459;0.6277;0.2027;0.2459;0.4366;7;7;Qwen3.5-4B-QLoRA
ID_9430398566741698;0.1584;0.1433;0.2000;0.2000;0.1500;0.0333;0.0667;0.1000;0.0150;0.1366;0.3808;0.0233;0.1511;0.3827;2;3;Qwen3.5-4B-QLoRA
ID_9542837933586912;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0556;0.6249;0.0000;0.0556;0.6249;0;0;Qwen3.5-4B-QLoRA
ID_9763437636509266;0.3152;0.2348;0.4000;0.4000;0.2000;0.1250;0.2500;0.2500;0.1387;0.0695;0.5411;0.1387;0.0963;0.5464;4;4;Qwen3.5-4B-QLoRA
ID_9836776931160228;0.4762;0.3776;0.8000;0.5000;0.2500;0.2222;0.2778;0.2778;0.2574;0.1538;0.5027;0.2574;0.1538;0.4212;5;5;Qwen3.5-4B-QLoRA
ID_9848311210578810;0.3590;0.3377;0.4000;0.2000;0.2500;0.0435;0.0435;0.1087;0.0435;0.0516;0.6073;0.0601;0.1699;0.6275;2;5;Qwen3.5-4B-QLoRA
ID_9856332816841794;0.1493;0.2066;0.2000;0.1000;0.2000;0.0270;0.0270;0.1081;0.0135;0.0283;0.7059;0.0310;0.1321;0.7210;2;5;Qwen3.5-4B-QLoRA
