Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_1351748125964309;0.1885;0.1661;0.4000;0.2000;0.1500;0.0800;0.0800;0.1200;0.0260;0.1729;0.5160;0.0340;0.2336;0.6271;2;3;Qwen3-1.7B-QLoRA
ID_1364246301366731;0.0789;0.0666;0.2000;0.2000;0.1000;0.0588;0.1176;0.1176;0.0278;0.2786;0.6523;0.0278;0.3064;0.6455;3;3;Qwen3-1.7B-QLoRA
ID_1387531666012807;0.5518;0.4068;0.6000;0.5000;0.3500;0.1034;0.1724;0.2414;0.1200;0.2992;0.7480;0.1482;0.3071;0.7057;5;7;Qwen3-1.7B-QLoRA
ID_1511271976880714;0.3348;0.2952;0.4000;0.4000;0.2500;0.0556;0.1111;0.1389;0.0446;0.2417;0.6868;0.0528;0.2583;0.7214;4;6;Qwen3-1.7B-QLoRA
ID_1602277501575415;0.2201;0.1571;0.2000;0.1000;0.0500;0.0333;0.0333;0.0333;0.0333;0.1667;0.5972;0.0333;0.2284;0.6668;1;1;Qwen3-1.7B-QLoRA
ID_1612969183171944;0.1140;0.1023;0.0000;0.1000;0.0500;0.0000;0.0588;0.0588;0.0059;0.1208;0.6766;0.0059;0.1283;0.7168;3;4;Qwen3-1.7B-QLoRA
ID_1661480072159875;0.4787;0.5643;0.6000;0.5000;0.6000;0.1000;0.1667;0.4000;0.0996;0.5952;0.5721;0.2466;0.7619;0.5980;5;12;Qwen3-1.7B-QLoRA
ID_1686212165863890;0.2577;0.3707;0.6000;0.3000;0.4500;0.0938;0.0938;0.2812;0.0859;0.0862;0.6372;0.1658;0.2231;0.6743;4;10;Qwen3-1.7B-QLoRA
ID_1708237858198821;0.1040;0.1152;0.2000;0.3000;0.2000;0.0357;0.1071;0.1429;0.0342;0.2446;0.7315;0.0414;0.3885;0.7493;3;4;Qwen3-1.7B-QLoRA
ID_1717412318563908;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0030;0.6948;0.0000;0.0091;0.7058;0;0;Qwen3-1.7B-QLoRA
ID_1741102469161036;0.1123;0.1283;0.2000;0.1000;0.0500;0.1000;0.1000;0.1000;0.0250;0.0323;0.5658;0.0250;0.0645;0.7004;1;4;Qwen3-1.7B-QLoRA
ID_1827829018668226;0.4217;0.3961;0.4000;0.7000;0.5000;0.0667;0.2333;0.3333;0.1265;0.3723;0.5803;0.1907;0.4672;0.6535;7;10;Qwen3-1.7B-QLoRA
ID_1836274062343953;0.3070;0.3954;0.4000;0.3000;0.4500;0.0741;0.1111;0.3333;0.0529;0.7308;0.6729;0.1428;0.8462;0.6306;3;10;Qwen3-1.7B-QLoRA
ID_1885766127325722;0.0372;0.0769;0.0000;0.0000;0.1000;0.0000;0.0000;0.0952;0.0000;0.2679;0.5964;0.0077;0.3110;0.6783;1;4;Qwen3-1.7B-QLoRA
ID_1966638146185479;0.6810;0.5742;0.8000;0.8000;0.5500;0.1379;0.2759;0.3793;0.2469;0.4437;0.5938;0.3288;0.4718;0.6160;8;11;Qwen3-1.7B-QLoRA
ID_1994317879078816;0.0426;0.0324;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1164;0.6107;0.0000;0.1164;0.4470;2;2;Qwen3-1.7B-QLoRA
ID_2002515486942024;0.0000;0.0323;0.0000;0.0000;0.0500;0.0000;0.0000;0.0256;0.0000;0.0562;0.5618;0.0013;0.0833;0.6391;0;1;Qwen3-1.7B-QLoRA
ID_2044247985726091;0.1757;0.1971;0.2000;0.2000;0.1500;0.1000;0.2000;0.3000;0.0556;0.0844;0.6762;0.0786;0.1062;0.7318;3;5;Qwen3-1.7B-QLoRA
ID_2086707959173246;0.0000;0.1037;0.0000;0.0000;0.2000;0.0000;0.0000;0.1429;0.0000;0.2727;0.5531;0.0270;0.3916;0.6559;0;4;Qwen3-1.7B-QLoRA
ID_2129963760543898;0.6372;0.4951;0.8000;0.5000;0.3500;0.1600;0.2000;0.2800;0.1886;0.3108;0.3644;0.2286;0.3200;0.6135;5;7;Qwen3-1.7B-QLoRA
ID_2220699289355930;0.3755;0.2972;0.2000;0.5000;0.2500;0.0417;0.2083;0.2083;0.1174;0.5357;0.7031;0.1174;0.5446;0.5854;5;6;Qwen3-1.7B-QLoRA
ID_2324159515825927;0.5638;0.3994;0.8000;0.4000;0.2500;0.1000;0.1000;0.1250;0.1000;0.1685;0.6767;0.1083;0.2202;0.6662;4;5;Qwen3-1.7B-QLoRA
ID_2364016372924935;0.4519;0.5082;0.4000;0.4000;0.5000;0.0541;0.1081;0.2703;0.0629;0.2857;0.8183;0.1451;0.3842;0.7518;4;10;Qwen3-1.7B-QLoRA
ID_2426330204919814;0.6265;0.5502;0.8000;0.6000;0.5500;0.1026;0.1538;0.2821;0.1393;0.6078;0.6427;0.2094;0.6275;0.6485;6;13;Qwen3-1.7B-QLoRA
ID_2538824540800669;0.3143;0.3945;0.2000;0.3000;0.3000;0.0526;0.1579;0.3158;0.0835;0.3039;0.6702;0.1318;0.3333;0.5403;4;7;Qwen3-1.7B-QLoRA
ID_2543067198319684;0.4323;0.3648;0.4000;0.3000;0.2500;0.0909;0.1364;0.2273;0.1104;0.3367;0.6194;0.1313;0.3666;0.7204;3;5;Qwen3-1.7B-QLoRA
ID_2627414712422817;0.0000;0.0564;0.0000;0.0000;0.1000;0.0000;0.0000;0.0714;0.0000;0.0984;0.3131;0.0063;0.1813;0.5605;0;2;Qwen3-1.7B-QLoRA
ID_2653769170795641;0.1100;0.1458;0.2000;0.1000;0.1500;0.0385;0.0385;0.1154;0.0128;0.1739;0.5880;0.0275;0.2011;0.6307;1;3;Qwen3-1.7B-QLoRA
ID_2662364620923506;0.0000;0.1310;0.0000;0.0000;0.1500;0.0000;0.0000;0.1765;0.0000;0.5957;0.2325;0.0215;0.7234;0.5145;0;3;Qwen3-1.7B-QLoRA
ID_2691497637313274;0.1428;0.1402;0.0000;0.2000;0.2000;0.0000;0.0408;0.0816;0.0080;0.0661;0.7592;0.0162;0.2479;0.7829;2;4;Qwen3-1.7B-QLoRA
ID_2714004273523549;0.2201;0.1784;0.2000;0.1000;0.1000;0.0204;0.0204;0.0408;0.0204;0.0721;0.2934;0.0233;0.1333;0.4628;1;2;Qwen3-1.7B-QLoRA
ID_2864595160355410;0.2201;0.2240;0.2000;0.1000;0.1500;0.0526;0.0526;0.1579;0.0526;0.2625;0.3665;0.0710;0.2938;0.6745;1;3;Qwen3-1.7B-QLoRA
ID_2929963416385218;0.2150;0.3363;0.4000;0.2000;0.4000;0.0541;0.0541;0.2162;0.0198;0.1223;0.6922;0.0772;0.2128;0.7238;3;10;Qwen3-1.7B-QLoRA
ID_2961250776014138;0.3906;0.4220;0.6000;0.4000;0.2500;0.2308;0.3077;0.3846;0.2628;0.2826;0.6689;0.2978;0.4185;0.6720;4;5;Qwen3-1.7B-QLoRA
ID_3059520185406581;0.6083;0.5539;0.8000;0.5000;0.4500;0.1290;0.1613;0.2903;0.1347;0.3481;0.5150;0.1968;0.3922;0.5647;5;9;Qwen3-1.7B-QLoRA
ID_3091742095568302;0.1420;0.1707;0.4000;0.2000;0.2000;0.0625;0.0625;0.1250;0.0260;0.0621;0.7075;0.0417;0.0793;0.7206;2;6;Qwen3-1.7B-QLoRA
ID_3107924103069456;0.3280;0.2480;0.6000;0.3000;0.2000;0.0667;0.0667;0.0889;0.0611;0.0798;0.6899;0.0675;0.1262;0.6992;3;4;Qwen3-1.7B-QLoRA
ID_3256932358053453;0.1554;0.2349;0.0000;0.2000;0.2000;0.0000;0.1667;0.3333;0.0327;0.2898;0.6701;0.0714;0.4034;0.6926;3;6;Qwen3-1.7B-QLoRA
ID_3258168964977007;0.2048;0.1610;0.4000;0.2000;0.1000;0.1176;0.1176;0.1176;0.0490;0.1842;0.5573;0.0490;0.1842;0.3865;2;2;Qwen3-1.7B-QLoRA
ID_3314639624288740;0.0816;0.1080;0.2000;0.2000;0.1500;0.0476;0.0952;0.1429;0.0295;0.0785;0.6633;0.0370;0.1450;0.7083;2;3;Qwen3-1.7B-QLoRA
ID_3341755886753117;0.2831;0.3738;0.4000;0.4000;0.4000;0.0952;0.1905;0.3810;0.0752;0.5000;0.5742;0.1488;0.5000;0.5682;4;9;Qwen3-1.7B-QLoRA
ID_3387018530825694;0.3917;0.3516;0.6000;0.4000;0.2500;0.1579;0.2105;0.2632;0.1669;0.2938;0.6530;0.1888;0.3093;0.6668;4;5;Qwen3-1.7B-QLoRA
ID_3413049864861519;0.3299;0.4231;0.4000;0.4000;0.4500;0.1000;0.2000;0.4500;0.1387;0.3409;0.6901;0.2473;0.4773;0.7274;4;9;Qwen3-1.7B-QLoRA
ID_3496070172209437;0.8201;0.5486;0.6000;0.8000;0.4500;0.0968;0.2581;0.2903;0.2164;0.3395;0.6541;0.2309;0.4000;0.6452;8;10;Qwen3-1.7B-QLoRA
ID_3524890504250775;0.0435;0.1414;0.0000;0.0000;0.2000;0.0000;0.0000;0.2500;0.0000;0.5241;0.5703;0.0388;0.5467;0.6088;3;8;Qwen3-1.7B-QLoRA
ID_3532765293459410;0.2799;0.3056;0.6000;0.5000;0.4000;0.0750;0.1250;0.2000;0.0868;0.3167;0.6024;0.1176;0.3422;0.7060;5;8;Qwen3-1.7B-QLoRA
ID_3563923906851611;0.4551;0.4664;0.6000;0.5000;0.4000;0.1579;0.2632;0.4211;0.1785;0.4912;0.7031;0.2581;0.5088;0.7099;7;11;Qwen3-1.7B-QLoRA
ID_3569531507114017;0.0734;0.0857;0.0000;0.1000;0.1000;0.0000;0.0294;0.0588;0.0042;0.2320;0.5929;0.0091;0.2887;0.6257;1;2;Qwen3-1.7B-QLoRA
ID_3590884268165249;0.4117;0.2827;0.6000;0.3000;0.2000;0.0750;0.0750;0.1000;0.0688;0.1438;0.7239;0.0778;0.1525;0.7158;4;5;Qwen3-1.7B-QLoRA
ID_3594651355252245;0.3935;0.4133;0.6000;0.4000;0.3500;0.1429;0.1905;0.3333;0.1423;0.1265;0.5751;0.2020;0.1673;0.6855;4;8;Qwen3-1.7B-QLoRA
ID_3621433615334969;0.1578;0.1376;0.2000;0.2000;0.1000;0.0588;0.1176;0.1176;0.0735;0.0508;0.7457;0.0735;0.2542;0.7734;3;4;Qwen3-1.7B-QLoRA
ID_3663976246405654;0.1323;0.1379;0.4000;0.2000;0.1500;0.1111;0.1111;0.1667;0.0500;0.1500;0.7653;0.0639;0.2864;0.7492;3;5;Qwen3-1.7B-QLoRA
ID_3664073315037262;0.4304;0.3684;0.4000;0.5000;0.3000;0.1000;0.2500;0.3000;0.1228;0.3619;0.5133;0.1386;0.3727;0.4144;5;7;Qwen3-1.7B-QLoRA
ID_3714905065293466;0.1366;0.2123;0.2000;0.3000;0.3500;0.0370;0.1111;0.2593;0.0309;0.5111;0.7117;0.0798;0.5778;0.7074;3;7;Qwen3-1.7B-QLoRA
ID_3718352314610417;0.2305;0.3295;0.2000;0.3000;0.4000;0.0244;0.0732;0.1951;0.0203;0.2334;0.6558;0.0699;0.4165;0.6736;3;8;Qwen3-1.7B-QLoRA
ID_3746397954560718;0.1209;0.2094;0.2000;0.1000;0.1000;0.0769;0.0769;0.1538;0.0256;0.1064;0.6611;0.0347;0.3617;0.6454;2;6;Qwen3-1.7B-QLoRA
ID_3752951275341381;0.4266;0.3949;0.4000;0.5000;0.4500;0.0541;0.1351;0.2432;0.0764;0.3756;0.7252;0.1345;0.3897;0.7237;5;9;Qwen3-1.7B-QLoRA
ID_3753627053150603;0.3601;0.3735;0.2000;0.4000;0.4000;0.0455;0.1818;0.3636;0.0801;0.2857;0.6755;0.1560;0.4190;0.6900;4;8;Qwen3-1.7B-QLoRA
ID_3837157956819433;0.4533;0.3961;0.6000;0.4000;0.3500;0.1154;0.1538;0.2692;0.1308;0.6577;0.4535;0.1724;0.6817;0.5429;4;7;Qwen3-1.7B-QLoRA
ID_3867942762661182;0.2881;0.2852;0.4000;0.4000;0.3500;0.0588;0.1176;0.2059;0.0485;0.4018;0.6812;0.0768;0.5089;0.7127;4;7;Qwen3-1.7B-QLoRA
ID_3886712611757992;0.0112;0.0099;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2233;0.6838;0.0000;0.3204;0.7212;1;1;Qwen3-1.7B-QLoRA
ID_3919711591553904;0.4959;0.4068;0.4000;0.4000;0.3500;0.0476;0.0952;0.1667;0.0673;0.4628;0.0436;0.0966;0.5039;0.2349;4;7;Qwen3-1.7B-QLoRA
ID_3935638786776109;0.2142;0.3219;0.2000;0.2000;0.3000;0.0526;0.1053;0.3158;0.0380;0.3913;0.6493;0.1012;0.4638;0.5478;3;8;Qwen3-1.7B-QLoRA
ID_3939504645911140;0.0679;0.1732;0.2000;0.2000;0.2500;0.0357;0.0714;0.1786;0.0173;0.4842;0.7682;0.0492;0.5421;0.7232;2;6;Qwen3-1.7B-QLoRA
ID_3950127945486168;0.0326;0.0925;0.0000;0.0000;0.1000;0.0000;0.0000;0.1053;0.0000;0.5256;0.6106;0.0093;0.6026;0.6860;1;3;Qwen3-1.7B-QLoRA
ID_4041211770858318;0.0283;0.2024;0.0000;0.1000;0.3000;0.0000;0.0400;0.2400;0.0040;0.2850;0.6994;0.0531;0.2927;0.6361;1;7;Qwen3-1.7B-QLoRA
ID_4120322936662925;0.3494;0.3419;0.4000;0.3000;0.3000;0.0741;0.1111;0.2222;0.0756;0.2150;0.5783;0.1157;0.3271;0.5815;3;6;Qwen3-1.7B-QLoRA
ID_4125254830545309;0.0682;0.2049;0.0000;0.0000;0.1500;0.0000;0.0000;0.3750;0.0000;0.3957;0.5830;0.0503;0.4439;0.6928;2;5;Qwen3-1.7B-QLoRA
ID_4165114386602896;0.4226;0.3455;0.4000;0.3000;0.2500;0.0800;0.1200;0.2000;0.0920;0.2800;0.6045;0.1114;0.6400;0.6525;3;5;Qwen3-1.7B-QLoRA
ID_4210289862552350;0.1686;0.1431;0.2000;0.2000;0.2000;0.0333;0.0667;0.1333;0.0250;0.1925;0.5676;0.0383;0.2073;0.5820;2;4;Qwen3-1.7B-QLoRA
ID_4408599021040004;0.3232;0.2423;0.4000;0.4000;0.2000;0.0800;0.1600;0.1600;0.0760;0.3081;0.6942;0.0760;0.3214;0.7280;4;5;Qwen3-1.7B-QLoRA
ID_4550717883781091;0.3161;0.4214;0.6000;0.3000;0.4500;0.1071;0.1071;0.3214;0.0929;0.2515;0.6804;0.1831;0.3413;0.7530;3;10;Qwen3-1.7B-QLoRA
ID_4679830870331445;0.3342;0.2652;0.4000;0.4000;0.2500;0.0741;0.1481;0.1852;0.0889;0.1736;0.6417;0.1057;0.2810;0.6885;4;5;Qwen3-1.7B-QLoRA
ID_4735276653354808;0.4675;0.4646;0.4000;0.7000;0.4500;0.1111;0.3889;0.5000;0.2628;0.4856;0.5312;0.3236;0.5384;0.5748;7;11;Qwen3-1.7B-QLoRA
ID_4765080870408661;0.4249;0.3675;0.6000;0.3000;0.3000;0.0811;0.0811;0.1622;0.0653;0.0377;0.6514;0.0921;0.1006;0.6684;3;7;Qwen3-1.7B-QLoRA
ID_4804205224697296;0.3647;0.2709;0.2000;0.3000;0.2000;0.0238;0.0714;0.0952;0.0397;0.5661;0.6330;0.0460;0.5805;0.6844;3;4;Qwen3-1.7B-QLoRA
ID_4830050448543240;0.3931;0.4355;0.4000;0.3000;0.3500;0.0952;0.1429;0.3333;0.0905;0.4583;0.5925;0.1687;0.5000;0.5842;4;8;Qwen3-1.7B-QLoRA
ID_4854372533657671;0.3405;0.3811;0.4000;0.4000;0.4500;0.0426;0.0851;0.1915;0.0352;0.5344;0.6330;0.0887;0.6260;0.6808;4;9;Qwen3-1.7B-QLoRA
ID_4928616387172275;0.2240;0.2677;0.4000;0.2000;0.3000;0.0571;0.0571;0.1714;0.0257;0.2264;0.6055;0.0607;0.4623;0.6087;2;6;Qwen3-1.7B-QLoRA
ID_5006741787749124;0.0391;0.0468;0.0000;0.1000;0.0500;0.0000;0.0909;0.0909;0.0091;0.1418;0.5410;0.0091;0.1773;0.5046;1;2;Qwen3-1.7B-QLoRA
ID_5065411466998527;0.2808;0.2848;0.2000;0.3000;0.3000;0.0400;0.1200;0.2400;0.0438;0.3750;0.7104;0.0829;0.3750;0.7621;5;9;Qwen3-1.7B-QLoRA
ID_5105401635003548;0.1252;0.1208;0.0000;0.2000;0.1500;0.0000;0.0870;0.1304;0.0159;0.6718;0.5042;0.0260;0.6794;0.6626;2;3;Qwen3-1.7B-QLoRA
ID_5118629875846648;0.4983;0.3216;0.6000;0.4000;0.2000;0.1111;0.1481;0.1481;0.1107;0.2087;0.7276;0.1107;0.2903;0.7252;4;4;Qwen3-1.7B-QLoRA
ID_5183458350445779;0.1514;0.1917;0.2000;0.2000;0.2000;0.0345;0.0690;0.1379;0.0146;0.1250;0.6419;0.0338;0.1960;0.5703;2;4;Qwen3-1.7B-QLoRA
ID_5187181156228197;0.4281;0.3863;0.6000;0.4000;0.3500;0.1034;0.1379;0.2414;0.1172;0.2934;0.6243;0.1559;0.3675;0.6109;5;9;Qwen3-1.7B-QLoRA
ID_5265254209364825;0.3223;0.2816;0.4000;0.3000;0.2500;0.0606;0.0909;0.1515;0.0483;0.1590;0.7454;0.0685;0.3439;0.6841;3;5;Qwen3-1.7B-QLoRA
